playerID,awardID,yearID,lgID,tie,notes
bagweje01,TSN Major League Player of the Year,1994,ML,,
bagweje01,TSN Rookie Player of the Year,1991,NL,,
bahnsst01,Rookie of the Year,1968,AL,,
bahnsst01,TSN Rookie Pitcher of the Year,1968,AL,,
bailean01,Player of the Week,2013,AL,Y,Week of 2013-04-21
bailean01,Rookie of the Month,2009,AL,,August
bailean01,Rookie of the Year,2009,AL,,
bailebo01,Player of the Week,1973,NL,,Week of 1973-07-06
baileho02,Player of the Week,2009,NL,,Week of 2009-10-04
baileho02,Player of the Week,2012,NL,,Week of 2012-09-28
baileho02,Player of the Week,2013,NL,Y,Week of 2013-07-07
bailepa01,Gold Glove,2024,NL,,C
bailepa01,Gold Glove,2025,NL,,C
baineha01,Outstanding DH Award,1987,AL,,
baineha01,Outstanding DH Award,1988,AL,,
baineha01,Player of the Week,1982,AL,,Week of 1982-07-09
baineha01,Player of the Week,1983,AL,,Week of 1983-09-09
baineha01,Player of the Week,1984,AL,,Week of 1984-08-10
baineha01,Player of the Week,1991,AL,,Week of 1991-06-08
baineha01,Silver Slugger,1989,AL,,DH
baineha01,TSN All-Star,1985,AL,,OF
baineha01,TSN All-Star,1988,AL,,DH
baineha01,TSN All-Star,1989,AL,,DH
bairdo01,Player of the Week,1978,NL,,Week of 1978-07-21
bakerdu01,Gold Glove,1981,NL,,OF
bakerdu01,NLCS MVP,1977,NL,,
bakerdu01,Player of the Month,1980,NL,,June
bakerdu01,Player of the Month,1983,NL,,July
bakerdu01,Player of the Week,1979,NL,,Week of 1979-05-26
bakerdu01,Player of the Week,1982,NL,,Week of 1982-09-10
bakerdu01,Player of the Week,1983,NL,,Week of 1983-07-15
bakerdu01,Silver Slugger,1980,NL,,OF
bakerdu01,Silver Slugger,1981,NL,,OF
bakerdu01,TSN All-Star,1980,NL,,OF
bakerfr01,Baseball Magazine All-Star,1911,AL,,3B
bakerfr01,Baseball Magazine All-Star,1911,ML,,3B
bakerfr01,Baseball Magazine All-Star,1913,AL,,3B
bakerfr01,Baseball Magazine All-Star,1913,ML,,3B
bakerfr01,Baseball Magazine All-Star,1914,AL,,3B
bakerfr01,Baseball Magazine All-Star,1914,ML,,3B
bakerfr01,Baseball Magazine All-Star,1918,AL,,3B
bakerje03,Player of the Week,2008,NL,,Week of 2008-06-21
balbost01,Player of the Week,1985,AL,,Week of 1985-04-19
baldero01,Rookie of the Month,2003,AL,,April
baldero01,Rookie of the Month,2003,AL,,May
baldwdr01,Rookie of the Year,2025,NL,,
baldwja01,Pitcher of the Month,2000,AL,,May
baldwja01,TSN Rookie Pitcher of the Year,1996,AL,,
ballaje01,Pitcher of the Month,1989,AL,,April
bancrda01,Baseball Magazine All-Star,1915,ML,,SS
bancrda01,Baseball Magazine All-Star,1915,NL,,SS
bancrda01,Baseball Magazine All-Star,1921,ML,,SS
bancrda01,Baseball Magazine All-Star,1921,NL,,SS
bancrda01,Baseball Magazine All-Star,1923,ML,,SS
bancrda01,Baseball Magazine All-Star,1923,NL,,SS
bancrda01,Baseball Magazine All-Star,1926,ML,,SS
bancrda01,Baseball Magazine All-Star,1926,NL,,SS
bandosa01,Player of the Week,1976,AL,,Week of 1976-07-02
bandosa01,TSN All-Star,1973,AL,,3B
bandosa01,TSN All-Star,1974,AL,,3B
bankser01,Gold Glove,1960,NL,,SS
bankser01,Lou Gehrig Memorial Award,1967,ML,,
bankser01,Most Valuable Player,1958,NL,,
bankser01,Most Valuable Player,1959,NL,,
bankser01,TSN All-Star,1955,ML,,SS
bankser01,TSN All-Star,1958,ML,,SS
bankser01,TSN All-Star,1959,ML,,SS
bankser01,TSN All-Star,1960,ML,,SS
bankser01,TSN Player of the Year,1958,NL,,
bankser01,TSN Player of the Year,1959,NL,,
bannibr01,Player of the Week,2008,AL,Y,Week of 2008-04-12
bannibr01,Rookie of the Month,2007,AL,,August
bannibr01,Rookie of the Month,2007,AL,,June
bardda01,MLB Players Choice Comeback Player,2020,NL,,
bardda01,TSN Comeback Player of the Year,2020,NL,,
bardebr01,Rookie of the Month,2009,NL,,April
barfije01,Gold Glove,1986,AL,,OF
barfije01,Gold Glove,1987,AL,,OF
barfije01,Player of the Week,1983,AL,,Week of 1983-09-02
barfije01,Silver Slugger,1986,AL,,OF
barfijo02,Rookie of the Month,2006,NL,,July
barkele01,Player of the Week,1979,AL,,Week of 1979-08-03
barkele01,Player of the Week,1981,AL,,Week of 1981-05-15
barmecl01,Rookie of the Month,2005,NL,,April
barneda01,Gold Glove,2012,NL,,2B
barneda01,Rookie of the Month,2011,NL,,April
barneje01,Baseball Magazine All-Star,1919,NL,,P2
barnema01,Reliever of the Month,2021,AL,,April
barnhtu01,Gold Glove,2017,NL,,C
barnhtu01,Gold Glove,2020,NL,,C
barojsa01,Player of the Week,1982,AL,Y,Week of 1982-04-16
barraky01,Reliever of the Month,2018,NL,,June
barrema02,ALCS MVP,1986,AL,,
barremi01,Player of the Week,2002,NL,Y,Week of 2002-04-14
barremi01,Silver Slugger,2005,NL,,C
barrere01,Baseball Magazine All-Star,1945,NL,,P3
barryja01,Baseball Magazine All-Star,1913,AL,,SS
barryja01,Baseball Magazine All-Star,1914,AL,,SS
bartedi01,Baseball Magazine All-Star,1932,NL,,SS
bartedi01,TSN All-Star,1937,ML,,SS
bassich01,Pitcher of the Month,2020,AL,,September
basske01,Player of the Month,1986,NL,,June
basske01,Player of the Week,1986,NL,,Week of 1986-06-27
basske01,Player of the Week,1989,NL,,Week of 1989-08-19
bassljo01,Baseball Magazine All-Star,1924,AL,,C
bassljo01,Baseball Magazine All-Star,1924,ML,,C
batisto01,Player of the Week,2004,NL,,Week of 2004-09-18
batteea01,Gold Glove,1960,AL,,C
batteea01,Gold Glove,1961,AL,,C
batteea01,Gold Glove,1962,AL,,C
batteea01,TSN All-Star,1962,AL,,C
batteea01,TSN All-Star,1965,AL,,C
bauertr01,All-MLB Team - First Team,2020,ML,,SP
bauertr01,Cy Young Award,2020,NL,,
bauertr01,MLB Players Choice Outstanding Pitcher,2020,NL,,
bauertr01,Pitcher of the Month,2020,NL,,September
bauertr01,Player of the Week,2019,AL,,Week of 2019-06-15
bautida01,Player of the Week,2004,NL,,Week of 2004-04-24
bautife01,All-MLB Team - First Team,2023,ML,,RP
bautife01,Reliever of the Month,2023,AL,,April
bautife01,Reliever of the Month,2023,AL,,July
bautife01,Reliever of the Month,2023,AL,,June
bautife01,Reliever of the Year Award,2023,AL,,
bautife01,TSN All-Star,2023,AL,,RP
bautife01,TSN Reliever of the Year,2023,AL,,
bautijo02,Hank Aaron Award,2010,AL,,
bautijo02,Hank Aaron Award,2011,AL,,
bautijo02,Player of the Month,2010,AL,,August
bautijo02,Player of the Month,2010,AL,Y,July
bautijo02,Player of the Month,2011,AL,,April
bautijo02,Player of the Month,2011,AL,,May
bautijo02,Player of the Month,2012,AL,,June
bautijo02,Player of the Week,2010,AL,,Week of 2010-05-16
bautijo02,Player of the Week,2010,AL,,Week of 2010-08-29
bautijo02,Player of the Week,2010,AL,Y,Week of 2010-08-01
bautijo02,Player of the Week,2011,AL,Y,Week of 2011-07-04
bautijo02,Silver Slugger,2010,AL,,OF
bautijo02,Silver Slugger,2011,AL,,OF
bautijo02,Silver Slugger,2014,AL,,OF
bautijo02,This Year in Baseball Best Play - Offense,2015,ML,,Esurance
bayja01,MLB Players Choice Outstanding Rookie,2004,NL,,
bayja01,Player of the Month,2006,NL,,May
bayja01,Player of the Week,2005,NL,,Week of 2005-08-13
bayja01,Player of the Week,2006,NL,,Week of 2006-05-27
bayja01,Player of the Week,2006,NL,Y,Week of 2006-05-20
bayja01,Player of the Week,2007,NL,,Week of 2007-05-26
bayja01,Player of the Week,2011,NL,,Week of 2011-09-11
bayja01,Rookie of the Month,2004,NL,,July
bayja01,Rookie of the Month,2004,NL,,June
bayja01,Rookie of the Month,2004,NL,,September
bayja01,Rookie of the Year,2004,NL,,
bayja01,Silver Slugger,2009,AL,,OF
bayja01,TSN Rookie of the Year,2004,NL,,
baylodo01,Most Valuable Player,1979,AL,,
baylodo01,Outstanding DH Award,1985,AL,,
baylodo01,Outstanding DH Award,1986,AL,,
baylodo01,Player of the Month,1979,AL,,May
baylodo01,Player of the Month,1979,AL,,July
baylodo01,Player of the Week,1975,AL,,Week of 1975-08-08
baylodo01,Player of the Week,1976,AL,,Week of 1976-05-21
baylodo01,Player of the Week,1979,AL,,Week of 1979-07-06
baylodo01,Roberto Clemente Award,1985,ML,,
baylodo01,Silver Slugger,1983,AL,,DH
baylodo01,Silver Slugger,1985,AL,,DH
baylodo01,Silver Slugger,1986,AL,,DH
baylodo01,TSN All-Star,1979,AL,,DH
baylodo01,TSN All-Star,1985,AL,,DH
baylodo01,TSN All-Star,1986,AL,,DH
baylodo01,TSN Player of the Year,1979,AL,,
beattji01,Pitcher of the Month,1982,AL,,June
beazljo01,Baseball Magazine All-Star,1942,NL,,P5
beckegl01,Gold Glove,1968,NL,,2B
beckegl01,TSN All-Star,1969,NL,,2B
beckegl01,TSN All-Star,1970,NL,,2B
beckegl01,TSN All-Star,1971,NL,,2B
beckejo02,ALCS MVP,2007,AL,,
beckejo02,Babe Ruth Award,2003,NL,,P
beckejo02,Player of the Week,2009,AL,,Week of 2009-07-11
beckejo02,Player of the Week,2014,NL,Y,Week of 2014-05-25
beckejo02,This Year in Baseball Starter of the Year,2007,ML,,MLB.com GIBBY
beckejo02,World Series MVP,2003,ML,,
beckhgo01,MLB Players Choice Outstanding Rookie,2009,AL,,
beckhgo01,Rookie of the Month,2009,AL,,July
beckhgo01,TSN Rookie of the Year,2009,AL,,
beckhti01,Player of the Week,2017,AL,,Week of 2017-08-05
beckhti01,Player of the Week,2019,AL,,Week of 2019-03-30
beckro01,MLB Players Choice Comeback Player,2003,NL,,
beckro01,Reliever of the Year Award,1994,NL,,
bedarer01,Pitcher of the Month,2007,AL,,July
bednada01,Reliever of the Month,2022,NL,,May
bednada01,Reliever of the Month,2025,NL,,June
bedrost01,Cy Young Award,1987,NL,,
bedrost01,Pitcher of the Month,1987,NL,,May
bedrost01,Player of the Week,1987,NL,,Week of 1987-05-29
bedrost01,Player of the Week,1987,NL,Y,Week of 1987-07-03
bedrost01,Reliever of the Year Award,1987,NL,,
bedrost01,TSN Fireman of the Year,1987,NL,,
bedrost01,TSN Rookie Pitcher of the Year,1982,NL,,
belanma01,Gold Glove,1969,AL,,SS
belanma01,Gold Glove,1971,AL,,SS
belanma01,Gold Glove,1973,AL,,SS
belanma01,Gold Glove,1974,AL,,SS
belanma01,Gold Glove,1975,AL,,SS
belanma01,Gold Glove,1976,AL,,SS
belanma01,Gold Glove,1977,AL,,SS
belanma01,Gold Glove,1978,AL,,SS
belanma01,MLB Players Curt Flood Award,2021,ML,,
belanma01,TSN All-Star,1976,AL,,SS
belchti01,Pitcher of the Month,1989,NL,,September
belchti01,Player of the Week,1989,NL,,Week of 1989-08-26
belchti01,TSN Rookie Pitcher of the Year,1988,NL,,
bellbu01,Gold Glove,1979,AL,,3B
bellbu01,Gold Glove,1980,AL,,3B
bellbu01,Gold Glove,1981,AL,,3B
bellbu01,Gold Glove,1982,AL,,3B
bellbu01,Gold Glove,1983,AL,,3B
bellbu01,Gold Glove,1984,AL,,3B
bellbu01,Lou Gehrig Memorial Award,1988,ML,,
bellbu01,Player of the Week,1977,AL,,Week of 1977-05-21
bellbu01,Player of the Week,1979,AL,,Week of 1979-06-15
bellbu01,Player of the Week,1980,AL,,Week of 1980-06-27
bellbu01,Player of the Week,1980,AL,,Week of 1980-07-11
bellbu01,Player of the Week,1986,NL,Y,Week of 1986-08-15
bellbu01,Silver Slugger,1984,AL,,3B
bellbu01,TSN All-Star,1981,AL,,3B
bellbu01,TSN All-Star,1984,AL,,3B
bellde01,Player of the Week,1995,NL,Y,Week of 1995-07-01
bellde01,Player of the Week,1997,NL,,Week of 1997-08-23
bellde01,Player of the Week,2000,NL,,Week of 2000-04-22
belleal01,MLB Players Choice Outstanding Player,1995,AL,,
belleal01,Player of the Month,1994,AL,,June
belleal01,Player of the Month,1995,AL,,August
belleal01,Player of the Month,1995,AL,,September
belleal01,Player of the Month,1998,AL,,July
belleal01,Player of the Month,1998,AL,,September
belleal01,Player of the Month,1999,AL,,September
belleal01,Player of the Month,2000,AL,,June
belleal01,Player of the Week,1992,AL,,Week of 1992-05-30
belleal01,Player of the Week,1994,AL,,Week of 1994-06-18
belleal01,Player of the Week,1995,AL,,Week of 1995-04-29
belleal01,Player of the Week,1998,AL,,Week of 1998-07-11
belleal01,Player of the Week,1998,AL,,Week of 1998-07-18
belleal01,Player of the Week,1999,AL,,Week of 1999-09-25
belleal01,Silver Slugger,1993,AL,,OF
belleal01,Silver Slugger,1994,AL,,OF
belleal01,Silver Slugger,1995,AL,,OF
belleal01,Silver Slugger,1996,AL,,OF
belleal01,Silver Slugger,1998,AL,,OF
belleal01,TSN All-Star,1993,AL,,OF
belleal01,TSN All-Star,1994,AL,,OF
belleal01,TSN All-Star,1995,AL,,OF
belleal01,TSN All-Star,1996,AL,,OF
belleal01,TSN All-Star,1998,AL,,OF
belleal01,TSN Major League Player of the Year,1995,ML,,
bellge02,Most Valuable Player,1987,AL,,
bellge02,Player of the Month,1989,AL,Y,August
bellge02,Player of the Week,1986,AL,Y,Week of 1986-09-05
bellge02,Player of the Week,1987,AL,,Week of 1987-06-13
bellge02,Player of the Week,1987,AL,Y,Week of 1987-08-01
bellge02,Player of the Week,1988,AL,,Week of 1988-04-08
bellge02,Player of the Week,1988,AL,,Week of 1988-09-02
bellge02,Player of the Week,1989,AL,,Week of 1989-08-18
bellge02,Player of the Week,1990,AL,,Week of 1990-06-09
bellge02,Player of the Week,1990,AL,,Week of 1990-06-23
bellge02,Player of the Week,1992,AL,,Week of 1992-07-04
bellge02,Player of the Week,1992,AL,,Week of 1992-08-08
bellge02,Player of the Week,1993,AL,,Week of 1993-05-22
bellge02,Silver Slugger,1985,AL,,OF
bellge02,Silver Slugger,1986,AL,,OF
bellge02,Silver Slugger,1987,AL,,OF
bellge02,TSN All-Star,1986,AL,,OF
bellge02,TSN All-Star,1987,AL,,OF
bellge02,TSN Major League Player of the Year,1987,ML,,
bellge02,TSN Player of the Year,1987,AL,,
bellhe01,Reliever of the Month,2009,ML,,April
bellhe01,Reliever of the Year Award,2009,NL,,
bellhe01,Reliever of the Year Award,2010,NL,,
bellhe01,TSN Reliever of the Year,2010,NL,,
bellico01,All-MLB Team - First Team,2019,ML,,OF
bellico01,All-MLB Team - Second Team,2025,ML,,OF
bellico01,Comeback Player of the Year,2023,NL,,
bellico01,Gold Glove,2019,NL,,CF
bellico01,MLB Players Choice Comeback Player,2023,NL,,
bellico01,MLB Players Choice Outstanding Rookie,2017,NL,,
bellico01,Most Valuable Player,2019,NL,,
bellico01,NLCS MVP,2018,NL,,
bellico01,Player of the Month,2019,NL,,April
bellico01,Player of the Month,2023,NL,,July
bellico01,Player of the Week,2017,NL,,Week of 2017-05-06
bellico01,Player of the Week,2017,NL,,Week of 2017-06-24
bellico01,Player of the Week,2019,NL,,Week of 2019-04-06
bellico01,Player of the Week,2022,NL,,Week of 2022-04-23
bellico01,Player of the Week,2025,AL,,Week of 2025-08-30
bellico01,Rookie of the Month,2017,NL,,June
bellico01,Rookie of the Month,2017,NL,,May
bellico01,Rookie of the Year,2017,NL,,
bellico01,Silver Slugger,2019,NL,,OF
bellico01,Silver Slugger,2023,NL,,UT
bellico01,TSN All-Star,2019,NL,,OF
bellico01,TSN All-Star,2023,NL,Y,OF
bellico01,TSN Comeback Player of the Year,2023,NL,,
bellico01,TSN Rookie of the Year,2017,NL,,
bellja01,Gold Glove,1993,NL,,SS
bellja01,Player of the Week,1996,NL,,Week of 1996-09-20
bellja01,Player of the Week,1999,NL,,Week of 1999-04-17
bellja01,Silver Slugger,1993,NL,,SS
bellja01,TSN All-Star,1993,NL,,SS
belljo02,Player of the Month,2019,NL,,May
belljo02,Player of the Week,2019,NL,,Week of 2019-05-18
belljo02,Silver Slugger,2022,NL,,DH
beltbr01,Player of the Week,2013,NL,,Week of 2013-08-11
beltbr01,Player of the Week,2018,NL,,Week of 2018-05-19
beltrad01,Gold Glove,2007,AL,,3B
beltrad01,Gold Glove,2008,AL,,3B
beltrad01,Gold Glove,2011,AL,,3B
beltrad01,Gold Glove,2012,AL,,3B
beltrad01,Gold Glove,2016,AL,,3B
beltrad01,Lou Gehrig Memorial Award,2014,ML,,
beltrad01,Platinum Glove,2011,AL,,
beltrad01,Platinum Glove,2012,AL,,
beltrad01,Player of the Month,2004,NL,,September
beltrad01,Player of the Month,2011,AL,,September
beltrad01,Player of the Month,2012,AL,,September
beltrad01,Player of the Month,2013,AL,,July
beltrad01,Player of the Week,2000,NL,,Week of 2000-08-26
beltrad01,Player of the Week,2004,NL,Y,Week of 2004-06-26
beltrad01,Player of the Week,2012,AL,,Week of 2012-08-26
beltrad01,Player of the Week,2013,AL,,Week of 2013-07-07
beltrad01,Player of the Week,2015,AL,,Week of 2015-10-04
beltrad01,Player of the Week,2017,AL,Y,Week of 2017-07-29
beltrad01,Silver Slugger,2004,NL,,3B
beltrad01,Silver Slugger,2010,AL,,3B
beltrad01,Silver Slugger,2011,AL,,3B
beltrad01,Silver Slugger,2014,AL,,3B
beltrca01,Gold Glove,2006,NL,,OF
beltrca01,Gold Glove,2007,NL,,OF
beltrca01,Gold Glove,2008,NL,,OF
beltrca01,MLB Players Choice Outstanding Rookie,1999,AL,,
beltrca01,Player of the Month,2004,AL,,April
beltrca01,Player of the Week,2001,AL,Y,Week of 2001-08-25
beltrca01,Player of the Week,2002,AL,Y,Week of 2002-07-20
beltrca01,Player of the Week,2004,AL,,Week of 2004-04-17
beltrca01,Player of the Week,2004,NL,,Week of 2004-08-28
beltrca01,Player of the Week,2006,NL,,Week of 2006-06-10
beltrca01,Player of the Week,2006,NL,Y,Week of 2006-07-29
beltrca01,Player of the Week,2007,NL,,Week of 2007-04-21
beltrca01,Player of the Week,2007,NL,,Week of 2007-08-18
beltrca01,Player of the Week,2012,NL,,Week of 2012-05-13
beltrca01,Player of the Week,2014,AL,,Week of 2014-04-13
beltrca01,Roberto Clemente Award,2013,ML,,
beltrca01,Rookie of the Year,1999,AL,,
beltrca01,Silver Slugger,2006,NL,,OF
beltrca01,Silver Slugger,2007,NL,,OF
beltrca01,TSN All-Star,2006,NL,,OF
beltrca01,TSN Rookie Player of the Year,1999,AL,,
benchjo01,Babe Ruth Award,1976,NL,,C
benchjo01,Bob Feller Act of Valor Award - HOF Player,2018,ML,,
benchjo01,Gold Glove,1968,NL,,C
benchjo01,Gold Glove,1969,NL,,C
benchjo01,Gold Glove,1970,NL,,C
benchjo01,Gold Glove,1971,NL,,C
benchjo01,Gold Glove,1972,NL,,C
benchjo01,Gold Glove,1973,NL,,C
benchjo01,Gold Glove,1974,NL,,C
benchjo01,Gold Glove,1975,NL,,C
benchjo01,Gold Glove,1976,NL,,C
benchjo01,Gold Glove,1977,NL,,C
benchjo01,Hutch Award,1981,ML,,
benchjo01,Lou Gehrig Memorial Award,1975,ML,,
benchjo01,Most Valuable Player,1970,NL,,
benchjo01,Most Valuable Player,1972,NL,,
benchjo01,Player of the Week,1974,NL,,Week of 1974-07-12
benchjo01,Player of the Week,1976,NL,,Week of 1976-04-30
benchjo01,Player of the Week,1983,NL,,Week of 1983-04-08
benchjo01,Rookie of the Year,1968,NL,,
benchjo01,TSN All-Star,1968,NL,,C
benchjo01,TSN All-Star,1969,NL,,C
benchjo01,TSN All-Star,1970,NL,,C
benchjo01,TSN All-Star,1972,NL,,C
benchjo01,TSN All-Star,1973,NL,,C
benchjo01,TSN All-Star,1974,NL,,C
benchjo01,TSN All-Star,1975,NL,,C
benchjo01,TSN Major League Player of the Year,1970,ML,,
benchjo01,TSN Player of the Year,1970,NL,,
benchjo01,TSN Rookie Player of the Year,1968,NL,,
benchjo01,World Series MVP,1976,ML,,
bendech01,Baseball Magazine All-Star,1910,AL,,P3
bendech01,Baseball Magazine All-Star,1910,ML,,P4
bendech01,Baseball Magazine All-Star,1911,AL,,P4
benesal01,TSN Rookie Pitcher of the Year,1996,NL,,
benesan01,Player of the Week,1993,NL,,Week of 1993-07-31
benesan01,TSN Rookie Pitcher of the Year,1989,NL,,
beninan01,Gold Glove,2021,AL,,RF
beninan01,Player of the Week,2021,AL,,Week of 2021-09-11
beninan01,Rookie of the Month,2017,AL,,August
beniqju01,Gold Glove,1977,AL,,OF
benitar01,Reliever of the Year Award,2001,NL,,
benitar01,TSN Reliever of the Year,2001,NL,Y,
benjami01,Player of the Week,1995,NL,,Week of 1995-06-17
benoijo01,This Year in Baseball Setup Man of the Year,2010,ML,,MLB.com GIBBY
bensowi01,Player of the Week,2025,NL,,Week of 2025-05-17
bentola01,Baseball Magazine All-Star,1928,ML,,P2
bentola01,Baseball Magazine All-Star,1928,NL,,P2
berenju01,Player of the Week,1986,NL,,Week of 1986-06-20
bergewa01,Baseball Magazine All-Star,1933,ML,,CF
bergewa01,Baseball Magazine All-Star,1933,NL,,CF
bergewa01,Baseball Magazine All-Star,1935,ML,,CF
bergewa01,Baseball Magazine All-Star,1935,NL,,CF
bergewa01,TSN All-Star,1933,ML,,OF
berkmla01,Comeback Player of the Year,2011,NL,,
berkmla01,MLB Players Choice Comeback Player,2011,NL,,
berkmla01,Player of the Month,2004,NL,,May
berkmla01,Player of the Month,2008,NL,,May
berkmla01,Player of the Week,2001,NL,Y,Week of 2001-06-23
berkmla01,Player of the Week,2002,NL,,Week of 2002-05-04
berkmla01,Player of the Week,2008,NL,,Week of 2008-05-10
berkmla01,Player of the Week,2008,NL,,Week of 2008-04-26
berkmla01,Player of the Week,2011,NL,,Week of 2011-04-17
berkmla01,Player of the Week,2011,NL,,Week of 2011-05-01
berkmla01,TSN All-Star,2006,NL,Y,OF
berkmla01,TSN Comeback Player of the Year,2011,NL,,
bernato01,TSN All-Star,1986,AL,,2B
bernawa01,Player of the Week,2025,NL,,Week of 2025-08-02
berrayo01,Baseball Magazine All-Star,1947,AL,,C
berrayo01,Baseball Magazine All-Star,1949,AL,,C
berrayo01,Baseball Magazine All-Star,1949,ML,,C
berrayo01,Baseball Magazine All-Star,1950,AL,,C
berrayo01,Baseball Magazine All-Star,1950,ML,,C
berrayo01,Bob Feller Act of Valor Award - HOF Player,2013,ML,,
berrayo01,Most Valuable Player,1951,AL,,
berrayo01,Most Valuable Player,1954,AL,,
berrayo01,Most Valuable Player,1955,AL,,
berrayo01,TSN All-Star,1950,ML,,C
berrayo01,TSN All-Star,1952,ML,,C
berrayo01,TSN All-Star,1954,ML,,C
berrayo01,TSN All-Star,1956,ML,,C
berrayo01,TSN All-Star,1957,ML,,C
berrijo01,Gold Glove,2023,AL,,P
berrijo01,Pitcher of the Month,2024,AL,,April
berroan01,MLB Players Choice Outstanding Rookie,2003,AL,,
berroan01,Rookie of the Month,2003,AL,,July
berroan01,Rookie of the Year,2003,AL,,
berroge01,Player of the Week,1995,AL,,Week of 1995-05-13
berroge01,Player of the Week,1996,AL,,Week of 1996-08-17
berryke01,Gold Glove,1970,AL,,OF
berryke01,Gold Glove,1972,AL,,OF
bettsmo01,All-MLB Team - First Team,2020,ML,,OF
bettsmo01,All-MLB Team - First Team,2022,ML,,OF
bettsmo01,All-MLB Team - First Team,2023,ML,,OF
bettsmo01,All-MLB Team - First Team,2024,ML,,OF
bettsmo01,All-MLB Team - Second Team,2019,ML,,OF
bettsmo01,Gold Glove,2016,AL,,OF
bettsmo01,Gold Glove,2017,AL,,RF
bettsmo01,Gold Glove,2018,AL,,RF
bettsmo01,Gold Glove,2019,AL,,RF
bettsmo01,Gold Glove,2020,NL,,RF
bettsmo01,Gold Glove,2022,NL,,OF
bettsmo01,MLB Players Choice Outstanding Player,2018,AL,,
bettsmo01,Most Valuable Player,2018,AL,,
bettsmo01,Player of the Month,2016,AL,,July
bettsmo01,Player of the Month,2023,NL,,August
bettsmo01,Player of the Month,2024,NL,,April
bettsmo01,Player of the Week,2015,AL,,Week of 2015-06-21
bettsmo01,Player of the Week,2017,AL,,Week of 2017-05-13
